,DATE,OrderNumber,Coord
3055,12/13/2018,3798902,"[52.0, 13.5]"
3056,12/13/2018,3798896,"[22.75, 6.0]"
3057,12/13/2018,3798854,"[26, 10.5]"
3058,12/13/2018,3798770,"[24, 19.5]"
3059,12/13/2018,3798770,"[24, 21.0]"
3060,12/13/2018,3798458,"[41.0, 10.5]"
3061,12/13/2018,3798438,"[24, 21.0]"
3062,12/13/2018,3798437,"[24, 13.5]"
3063,12/13/2018,3798035,"[52.0, 13.5]"
3064,12/7/2018,3770374,"[39.0, 19.5]"
3065,12/7/2018,3770373,"[19.5, 21.0]"
3066,12/7/2018,3770373,"[35.75, 13.5]"
3067,12/7/2018,3770371,"[35.75, 9.0]"
3068,12/7/2018,3770372,"[19.5, 21.0]"
3069,12/7/2018,3770372,"[35.75, 22.5]"
3070,12/7/2018,3770370,"[44.25, 22.5]"
3071,12/7/2018,3770370,"[19.5, 21.0]"
3072,12/7/2018,3770368,"[20.75, 9.0]"
3073,12/7/2018,3770361,"[39.0, 9.0]"
3074,12/7/2018,3770357,"[31.25, 16.5]"
3075,12/7/2018,3770354,"[26, 22.5]"
3076,12/7/2018,3770345,"[26, 10.5]"
3077,12/7/2018,3770346,"[26, 15.0]"
3078,12/7/2018,3770346,"[31.25, 21.0]"
3079,12/7/2018,3770343,"[19.5, 13.5]"
3080,12/7/2018,3770343,"[50.75, 13.5]"
3081,12/7/2018,3770343,"[20.75, 9.0]"
3082,12/7/2018,3770342,"[19.5, 21.0]"
3083,12/7/2018,3770342,"[45.5, 22.5]"
3084,12/7/2018,3770340,"[45.5, 19.5]"
3085,12/7/2018,3770339,"[52.0, 13.5]"
3086,12/7/2018,3770337,"[48.75, 22.5]"
3087,12/7/2018,3770337,"[52.0, 6.0]"
3088,12/7/2018,3770337,"[20.75, 9.0]"
3089,12/7/2018,3770336,"[19.5, 21.0]"
3090,12/7/2018,3770336,"[31.25, 22.5]"
3091,12/7/2018,3770335,"[20.75, 9.0]"
3092,12/7/2018,3770332,"[26, 19.5]"
3093,12/7/2018,3770332,"[26, 13.5]"
3094,12/7/2018,3770327,"[22.75, 15.0]"
3095,12/7/2018,3770327,"[19.5, 21.0]"
3096,12/7/2018,3770327,"[44.25, 9.0]"
3097,12/7/2018,3770327,"[24, 6.0]"
3098,12/7/2018,3770327,"[20.75, 9.0]"
3099,12/7/2018,3770326,"[26, 15.0]"
3100,12/7/2018,3770324,"[47.5, 16.5]"
3101,12/7/2018,3770323,"[35.75, 21.0]"
3102,12/7/2018,3770322,"[26, 19.5]"
3103,12/7/2018,3770322,"[22.75, 18.0]"
3104,12/7/2018,3770322,"[20.75, 22.5]"
3105,12/7/2018,3770322,"[19.5, 21.0]"
3106,12/7/2018,3770321,"[19.5, 21.0]"
3107,12/7/2018,3770321,"[37.75, 12.0]"
3108,12/7/2018,3770319,"[44.25, 10.5]"
3109,12/7/2018,3770317,"[44.25, 22.5]"
3110,12/7/2018,3770315,"[19.5, 21.0]"
3111,12/7/2018,3770311,"[19.5, 21.0]"
3112,12/7/2018,3770309,"[37.75, 21.0]"
3113,12/7/2018,3770310,"[32.5, 18.0]"
3114,12/7/2018,3770302,"[41.0, 10.5]"
3115,12/7/2018,3770307,"[22.75, 10.5]"
3116,12/7/2018,3770301,"[28.0, 15.0]"
3117,12/7/2018,3770301,"[41.0, 10.5]"
3118,12/7/2018,3770294,"[19.5, 21.0]"
3119,12/7/2018,3770294,"[45.5, 22.5]"
3120,12/7/2018,3770298,"[19.5, 21.0]"
3121,12/7/2018,3770291,"[20.75, 22.5]"
3122,12/7/2018,3770291,"[39.0, 9.0]"
3123,12/7/2018,3770291,"[19.5, 18.0]"
3124,12/7/2018,3770289,"[32.5, 18.0]"
3125,12/7/2018,3770289,"[15.25, 10.5]"
3126,12/7/2018,3770289,"[15.25, 6.0]"
3127,12/7/2018,3770289,"[20.75, 6.0]"
3128,12/7/2018,3770286,"[19.5, 21.0]"
3129,12/7/2018,3770286,"[44.25, 16.5]"
3130,12/7/2018,3770286,"[45.5, 21.0]"
3131,12/7/2018,3770277,"[48.75, 9.0]"
3132,12/7/2018,3770277,"[35.75, 9.0]"
3133,12/7/2018,3770269,"[31.25, 16.5]"
3134,12/7/2018,3770270,"[19.5, 21.0]"
3135,12/7/2018,3770268,"[19.5, 21.0]"
3136,12/7/2018,3770268,"[44.25, 21.0]"
3137,12/7/2018,3770216,"[31.25, 6.0]"
3138,12/7/2018,3770216,"[24, 18.0]"
3139,12/7/2018,3770216,"[19.5, 21.0]"
3140,12/7/2018,3770215,"[48.75, 6.0]"
3141,12/7/2018,3770215,"[20.75, 9.0]"
3142,12/7/2018,3770206,"[20.75, 9.0]"
3143,12/7/2018,3770187,"[35.75, 22.5]"
3144,12/7/2018,3770188,"[52.0, 12.0]"
3145,12/7/2018,3770188,"[15.25, 12.0]"
3146,12/7/2018,3770188,"[20.75, 9.0]"
3147,12/7/2018,3770186,"[19.5, 21.0]"
3148,12/7/2018,3770186,"[20.75, 9.0]"
3149,12/7/2018,3770182,"[20.75, 18.0]"
3150,12/7/2018,3770181,"[42.25, 6.0]"
3151,12/7/2018,3770181,"[22.75, 15.0]"
3152,12/7/2018,3770181,"[41.0, 22.5]"
3153,12/7/2018,3770180,"[32.5, 19.5]"
3154,12/7/2018,3770180,"[32.5, 22.5]"
3155,12/7/2018,3770177,"[26, 18.0]"
3156,12/7/2018,3770176,"[24, 15.0]"
3157,12/7/2018,3770176,"[26, 22.5]"
3158,12/7/2018,3770176,"[26, 9.0]"
3159,12/7/2018,3770167,"[19.5, 21.0]"
3160,12/7/2018,3770156,"[41.0, 19.5]"
3161,12/7/2018,3770156,"[45.5, 18.0]"
3162,12/7/2018,3770150,"[44.25, 22.5]"
3163,12/7/2018,3770150,"[19.5, 21.0]"
3164,12/7/2018,3770150,"[45.5, 13.5]"
3165,12/7/2018,3770150,"[20.75, 9.0]"
3166,12/7/2018,3770136,"[41.0, 10.5]"
3167,12/7/2018,3770120,"[26, 15.0]"
3168,12/7/2018,3770120,"[22.75, 9.0]"
3169,12/7/2018,3770120,"[26, 10.5]"
3170,12/7/2018,3770120,"[32.5, 13.5]"
3171,12/7/2018,3770120,"[20.75, 9.0]"
3172,12/7/2018,3770069,"[47.5, 21.0]"
3173,12/7/2018,3770067,"[20.75, 13.5]"
3174,12/7/2018,3770058,"[19.5, 21.0]"
3175,12/7/2018,3770057,"[44.25, 22.5]"
3176,12/7/2018,3770057,"[19.5, 21.0]"
3177,12/7/2018,3770056,"[37.75, 6.0]"
3178,12/7/2018,3770056,"[19.5, 19.5]"
3179,12/7/2018,3770056,"[15.25, 21.0]"
3180,12/7/2018,3770027,"[35.75, 13.5]"
3181,12/7/2018,3770027,"[19.5, 21.0]"
3182,12/7/2018,3770027,"[32.5, 9.0]"
3183,12/7/2018,3770026,"[39.0, 9.0]"
3184,12/7/2018,3770026,"[20.75, 21.0]"
3185,12/7/2018,3770018,"[37.75, 16.5]"
3186,12/7/2018,3770019,"[19.5, 21.0]"
3187,12/7/2018,3770017,"[22.75, 16.5]"
3188,12/7/2018,3769898,"[44.25, 22.5]"
3189,12/7/2018,3769898,"[19.5, 21.0]"
3190,12/7/2018,3769898,"[15.25, 10.5]"
3191,12/7/2018,3769896,"[32.5, 19.5]"
3192,12/7/2018,3769896,"[15.25, 21.0]"
3193,12/7/2018,3769896,"[22.75, 21.0]"
3194,12/7/2018,3769879,"[20.75, 9.0]"
3195,12/7/2018,3769698,"[34.5, 15.0]"
3196,12/7/2018,3769361,"[20.75, 9.0]"
3197,12/7/2018,3768906,"[19.5, 18.0]"
3198,12/7/2018,3768961,"[41.0, 15.0]"
3199,12/7/2018,3768895,"[32.5, 19.5]"
3200,12/7/2018,3768887,"[29.25, 6.0]"
3201,12/7/2018,3768887,"[26, 22.5]"
3202,12/7/2018,3768857,"[22.75, 15.0]"
3203,12/7/2018,3768857,"[19.5, 21.0]"
3204,12/7/2018,3768810,"[24, 18.0]"
3205,12/7/2018,3768803,"[24, 10.5]"
3206,12/7/2018,3768803,"[24, 18.0]"
3207,12/7/2018,3768774,"[15.25, 21.0]"
3208,12/7/2018,3768774,"[22.75, 21.0]"
3209,12/7/2018,3768733,"[22.75, 10.5]"
3210,12/7/2018,3768733,"[41.0, 10.5]"
3211,12/7/2018,3768677,"[32.5, 16.5]"
3212,12/7/2018,3768659,"[19.5, 16.5]"
3213,12/7/2018,3768655,"[32.5, 22.5]"
3214,12/7/2018,3768647,"[20.75, 16.5]"
3215,12/7/2018,3768522,"[52.0, 9.0]"
3216,12/7/2018,3768522,"[20.75, 9.0]"
3217,12/7/2018,3768507,"[19.5, 21.0]"
3218,12/7/2018,3768507,"[20.75, 9.0]"
3219,12/7/2018,3768371,"[19.5, 21.0]"
3220,12/7/2018,3768371,"[44.25, 16.5]"
3221,12/7/2018,3768335,"[44.25, 22.5]"
3222,12/7/2018,3768335,"[19.5, 21.0]"
3223,12/7/2018,3768263,"[19.5, 21.0]"
3224,12/7/2018,3767871,"[37.75, 9.0]"
3225,12/7/2018,3767798,"[34.5, 16.5]"
3226,12/7/2018,3767767,"[34.5, 13.5]"
3227,12/7/2018,3767755,"[19.5, 21.0]"
3228,12/7/2018,3770980,"[24, 6.0]"
3229,12/7/2018,3770980,"[20.75, 12.0]"
3230,12/7/2018,3770980,"[24, 6.0]"
3231,12/7/2018,3770968,"[20.75, 9.0]"
3232,12/7/2018,3770969,"[24, 9.0]"
3233,12/7/2018,3770952,"[26, 15.0]"
3234,12/7/2018,3770952,"[24, 6.0]"
3235,12/7/2018,3770952,"[24, 19.5]"
3236,12/7/2018,3770950,"[50.75, 9.0]"
3237,12/7/2018,3770950,"[20.75, 9.0]"
3238,12/7/2018,3770943,"[24, 19.5]"
3239,12/7/2018,3770930,"[19.5, 21.0]"
3240,12/7/2018,3770932,"[19.5, 21.0]"
3241,12/7/2018,3770932,"[45.5, 12.0]"
3242,12/7/2018,3770920,"[19.5, 21.0]"
3243,12/7/2018,3770920,"[44.25, 16.5]"
3244,12/7/2018,3770927,"[20.75, 6.0]"
3245,12/7/2018,3770917,"[52.0, 6.0]"
3246,12/7/2018,3770917,"[20.75, 9.0]"
3247,12/7/2018,3770912,"[28.0, 15.0]"
3248,12/7/2018,3770912,"[32.5, 12.0]"
3249,12/7/2018,3770907,"[24, 13.5]"
3250,12/7/2018,3770908,"[41.0, 22.5]"
3251,12/7/2018,3770898,"[24, 13.5]"
3252,12/7/2018,3770898,"[24, 13.5]"
3253,12/7/2018,3770892,"[34.5, 15.0]"
3254,12/7/2018,3770879,"[41.0, 15.0]"
3255,12/7/2018,3770880,"[44.25, 16.5]"
3256,12/7/2018,3770880,"[19.5, 21.0]"
3257,12/7/2018,3770880,"[20.75, 9.0]"
3258,12/7/2018,3770873,"[20.75, 9.0]"
3259,12/7/2018,3770872,"[41.0, 15.0]"
3260,12/7/2018,3770867,"[24, 19.5]"
3261,12/7/2018,3770864,"[24, 9.0]"
3262,12/7/2018,3770855,"[19.5, 21.0]"
3263,12/7/2018,3770854,"[24, 16.5]"
3264,12/7/2018,3770838,"[24, 16.5]"
3265,12/7/2018,3770836,"[34.5, 9.0]"
3266,12/7/2018,3770836,"[29.25, 10.5]"
3267,12/13/2018,3803022,"[19.5, 21.0]"
3268,12/13/2018,3803022,"[35.75, 22.5]"
3269,12/13/2018,3803017,"[20.75, 13.5]"
3270,12/13/2018,3803017,"[24, 19.5]"
3271,12/13/2018,3803018,"[41.0, 15.0]"
3272,12/13/2018,3803016,"[22.75, 13.5]"
3273,12/13/2018,3803013,"[19.5, 21.0]"
3274,12/13/2018,3803011,"[47.5, 12.0]"
3275,12/13/2018,3803012,"[47.5, 12.0]"
3276,12/13/2018,3803003,"[28.0, 15.0]"
3277,12/13/2018,3803003,"[29.25, 10.5]"
3278,12/13/2018,3802996,"[45.5, 13.5]"
3279,12/13/2018,3802987,"[15.25, 21.0]"
3280,12/13/2018,3802987,"[22.75, 21.0]"
3281,12/13/2018,3802978,"[19.5, 21.0]"
3282,12/13/2018,3802978,"[35.75, 21.0]"
3283,12/13/2018,3802976,"[31.25, 19.5]"
3284,12/13/2018,3802976,"[22.75, 15.0]"
3285,12/13/2018,3802970,"[39.0, 9.0]"
3286,12/13/2018,3802970,"[19.5, 21.0]"
3287,12/13/2018,3802964,"[37.75, 15.0]"
3288,12/13/2018,3802963,"[44.25, 15.0]"
3289,12/13/2018,3802957,"[28.0, 12.0]"
3290,12/13/2018,3803219,"[47.5, 12.0]"
3291,12/13/2018,3802954,"[42.25, 16.5]"
3292,12/13/2018,3802954,"[44.25, 6.0]"
3293,12/13/2018,3802954,"[19.5, 21.0]"
3294,12/13/2018,3802945,"[22.75, 13.5]"
3295,12/13/2018,3802910,"[34.5, 9.0]"
3296,12/13/2018,3802881,"[31.25, 16.5]"
3297,12/13/2018,3802879,"[22.75, 6.0]"
3298,12/13/2018,3802877,"[22.75, 15.0]"
3299,12/13/2018,3802872,"[52.0, 13.5]"
3300,12/13/2018,3802871,"[26, 22.5]"
3301,12/13/2018,3802855,"[52.0, 6.0]"
3302,12/13/2018,3802855,"[20.75, 9.0]"
3303,12/13/2018,3802850,"[37.75, 16.5]"
3304,12/13/2018,3802838,"[34.5, 9.0]"
3305,12/13/2018,3802824,"[19.5, 21.0]"
3306,12/13/2018,3802823,"[19.5, 21.0]"
3307,12/13/2018,3802707,"[28.0, 6.0]"
3308,12/13/2018,3802707,"[26, 16.5]"
3309,12/13/2018,3802704,"[19.5, 21.0]"
3310,12/13/2018,3802705,"[20.75, 6.0]"
3311,12/13/2018,3802705,"[22.75, 15.0]"
3312,12/13/2018,3802701,"[26, 15.0]"
3313,12/13/2018,3802701,"[24, 13.5]"
3314,12/13/2018,3802698,"[24, 16.5]"
3315,12/13/2018,3802695,"[19.5, 21.0]"
3316,12/13/2018,3802692,"[34.5, 9.0]"
3317,12/13/2018,3802693,"[19.5, 21.0]"
3318,12/13/2018,3802675,"[19.5, 21.0]"
3319,12/13/2018,3802658,"[19.5, 21.0]"
3320,12/13/2018,3802658,"[45.5, 21.0]"
3321,12/13/2018,3802656,"[20.75, 12.0]"
3322,12/13/2018,3802656,"[22.75, 18.0]"
3323,12/13/2018,3802631,"[39.0, 9.0]"
3324,12/13/2018,3802580,"[41.0, 10.5]"
3325,12/13/2018,3802580,"[47.5, 22.5]"
3326,12/13/2018,3802580,"[34.5, 12.0]"
3327,12/13/2018,3802580,"[20.75, 9.0]"
3328,12/13/2018,3802538,"[45.5, 12.0]"
3329,12/13/2018,3802456,"[28.0, 9.0]"
3330,12/13/2018,3802377,"[28.0, 15.0]"
3331,12/13/2018,3802345,"[37.75, 13.5]"
3332,12/13/2018,3802345,"[22.75, 12.0]"
3333,12/13/2018,3802331,"[22.75, 6.0]"
3334,12/13/2018,3802332,"[19.5, 21.0]"
3335,12/13/2018,3802332,"[44.25, 16.5]"
3336,12/13/2018,3802313,"[19.5, 21.0]"
3337,12/13/2018,3802313,"[39.0, 9.0]"
3338,12/13/2018,3802313,"[20.75, 21.0]"
3339,12/13/2018,3802313,"[32.5, 9.0]"
3340,12/13/2018,3802313,"[32.5, 16.5]"
3341,12/13/2018,3802310,"[41.0, 15.0]"
3342,12/13/2018,3802311,"[28.0, 6.0]"
3343,12/13/2018,3802311,"[28.0, 15.0]"
3344,12/13/2018,3802244,"[37.75, 21.0]"
3345,12/13/2018,3802227,"[26, 22.5]"
3346,12/13/2018,3802220,"[24, 21.0]"
3347,12/13/2018,3802199,"[20.75, 9.0]"
3348,12/13/2018,3802170,"[47.5, 9.0]"
3349,12/13/2018,3802170,"[47.5, 12.0]"
3350,12/13/2018,3802170,"[19.5, 21.0]"
3351,12/13/2018,3802170,"[20.75, 9.0]"
3352,12/13/2018,3802169,"[22.75, 9.0]"
3353,12/13/2018,3802169,"[35.75, 21.0]"
3354,12/13/2018,3802165,"[19.5, 21.0]"
3355,12/13/2018,3802161,"[24, 13.5]"
3356,12/13/2018,3802161,"[20.75, 9.0]"
3357,12/13/2018,3802156,"[26, 22.5]"
3358,12/13/2018,3802159,"[44.25, 19.5]"
3359,12/13/2018,3802153,"[35.75, 21.0]"
3360,12/13/2018,3802147,"[19.5, 21.0]"
3361,12/13/2018,3802147,"[35.75, 18.0]"
3362,12/13/2018,3802147,"[15.25, 10.5]"
3363,12/13/2018,3802147,"[37.75, 21.0]"
3364,12/13/2018,3802147,"[19.5, 19.5]"
3365,12/13/2018,3802107,"[19.5, 21.0]"
3366,12/13/2018,3802107,"[35.75, 22.5]"
3367,12/13/2018,3802098,"[26, 15.0]"
3368,12/13/2018,3802093,"[44.25, 22.5]"
3369,12/13/2018,3802094,"[22.75, 13.5]"
3370,12/13/2018,3802092,"[41.0, 22.5]"
3371,12/13/2018,3802088,"[41.0, 13.5]"
3372,12/13/2018,3802088,"[24, 19.5]"
3373,12/13/2018,3802086,"[37.75, 13.5]"
3374,12/13/2018,3802086,"[22.75, 12.0]"
3375,12/13/2018,3802084,"[26, 6.0]"
3376,12/13/2018,3801999,"[47.5, 19.5]"
3377,12/13/2018,3801999,"[19.5, 21.0]"
3378,12/13/2018,3801999,"[20.75, 9.0]"
3379,12/13/2018,3801993,"[47.5, 10.5]"
3380,12/13/2018,3801993,"[19.5, 21.0]"
3381,12/13/2018,3801969,"[39.0, 9.0]"
3382,12/13/2018,3801969,"[20.75, 21.0]"
3383,12/13/2018,3801965,"[22.75, 15.0]"
3384,12/13/2018,3801963,"[19.5, 21.0]"
3385,12/13/2018,3801963,"[39.0, 18.0]"
3386,12/13/2018,3803645,"[22.75, 13.5]"
3387,12/13/2018,3802949,"[24, 21.0]"
3388,12/13/2018,3802555,"[28.0, 9.0]"
3389,12/13/2018,3802555,"[22.75, 6.0]"
3390,12/13/2018,3802585,"[26, 10.5]"
3391,12/13/2018,3802361,"[41.0, 15.0]"
3392,12/13/2018,3802114,"[24, 21.0]"
3393,12/13/2018,3801959,"[19.5, 21.0]"
3394,12/13/2018,3801945,"[24, 18.0]"
3395,12/13/2018,3801946,"[37.75, 21.0]"
3396,12/13/2018,3801943,"[19.5, 21.0]"
3397,12/13/2018,3801940,"[42.25, 9.0]"
3398,12/13/2018,3801935,"[22.75, 13.5]"
3399,12/13/2018,3801926,"[22.75, 10.5]"
3400,12/13/2018,3801928,"[45.5, 13.5]"
3401,12/13/2018,3801925,"[19.5, 21.0]"
3402,12/13/2018,3801915,"[26, 15.0]"
3403,12/13/2018,3801915,"[24, 19.5]"
3404,12/13/2018,3801915,"[24, 19.5]"
3405,12/13/2018,3801915,"[24, 18.0]"
3406,12/13/2018,3801889,"[22.75, 6.0]"
3407,12/13/2018,3801874,"[34.5, 19.5]"
3408,12/13/2018,3801854,"[34.5, 12.0]"
3409,12/13/2018,3801703,"[26, 16.5]"
3410,12/13/2018,3801694,"[22.75, 13.5]"
3411,12/13/2018,3801662,"[24, 16.5]"
3412,12/13/2018,3801637,"[19.5, 21.0]"
3413,12/13/2018,3801627,"[32.5, 18.0]"
3414,12/13/2018,3801627,"[15.25, 10.5]"
3415,12/13/2018,3801627,"[15.25, 6.0]"
3416,12/13/2018,3801615,"[24, 19.5]"
3417,12/13/2018,3801606,"[37.75, 13.5]"
3418,12/13/2018,3801606,"[22.75, 12.0]"
3419,12/13/2018,3801585,"[37.75, 16.5]"
3420,12/13/2018,3801585,"[19.5, 21.0]"
3421,12/13/2018,3801585,"[20.75, 9.0]"
3422,12/13/2018,3801583,"[32.5, 6.0]"
3423,12/13/2018,3801582,"[32.5, 18.0]"
3424,12/13/2018,3801582,"[35.75, 10.5]"
3425,12/13/2018,3801582,"[34.5, 13.5]"
3426,12/13/2018,3801581,"[31.25, 21.0]"
3427,12/13/2018,3801576,"[22.75, 15.0]"
3428,12/13/2018,3801576,"[44.25, 10.5]"
3429,12/13/2018,3801576,"[20.75, 9.0]"
3430,12/13/2018,3801561,"[20.75, 6.0]"
3431,12/13/2018,3801522,"[48.75, 10.5]"
3432,12/13/2018,3801514,"[41.0, 10.5]"
3433,12/13/2018,3801495,"[19.5, 21.0]"
3434,12/13/2018,3801425,"[31.25, 22.5]"
3435,12/13/2018,3801397,"[24, 16.5]"
3436,12/13/2018,3801293,"[24, 19.5]"
3437,12/13/2018,3801291,"[35.75, 15.0]"
3438,12/8/2018,3773634,"[19.5, 18.0]"
3439,12/8/2018,3773624,"[19.5, 18.0]"
3440,12/8/2018,3773621,"[24, 15.0]"
3441,12/8/2018,3773619,"[41.0, 22.5]"
3442,12/8/2018,3773619,"[15.25, 10.5]"
3443,12/8/2018,3773619,"[19.5, 18.0]"
3444,12/8/2018,3773619,"[20.75, 9.0]"
3445,12/8/2018,3773605,"[37.75, 13.5]"
3446,12/8/2018,3773593,"[22.75, 13.5]"
3447,12/8/2018,3773587,"[22.75, 15.0]"
3448,12/8/2018,3773575,"[41.0, 13.5]"
3449,12/8/2018,3773568,"[41.0, 13.5]"
3450,12/8/2018,3773559,"[35.75, 18.0]"
3451,12/8/2018,3773559,"[32.5, 22.5]"
3452,12/8/2018,3773559,"[19.5, 21.0]"
3453,12/8/2018,3773558,"[45.5, 22.5]"
3454,12/8/2018,3773558,"[44.25, 22.5]"
3455,12/8/2018,3773558,"[19.5, 21.0]"
3456,12/8/2018,3773555,"[24, 18.0]"
3457,12/8/2018,3773552,"[45.5, 19.5]"
3458,12/8/2018,3773550,"[32.5, 9.0]"
3459,12/8/2018,3773551,"[20.75, 12.0]"
3460,12/8/2018,3773549,"[22.75, 13.5]"
3461,12/8/2018,3773546,"[52.0, 10.5]"
3462,12/8/2018,3773546,"[20.75, 9.0]"
3463,12/8/2018,3773543,"[41.0, 10.5]"
3464,12/8/2018,3773543,"[41.0, 15.0]"
3465,12/8/2018,3773542,"[44.25, 9.0]"
3466,12/8/2018,3773542,"[19.5, 21.0]"
3467,12/8/2018,3773540,"[39.0, 10.5]"
3468,12/8/2018,3773540,"[19.5, 21.0]"
3469,12/8/2018,3773539,"[45.5, 18.0]"
3470,12/8/2018,3773539,"[19.5, 21.0]"
3471,12/8/2018,3773539,"[20.75, 9.0]"
3472,12/8/2018,3773538,"[41.0, 19.5]"
3473,12/8/2018,3773536,"[19.5, 21.0]"
3474,12/8/2018,3773536,"[45.5, 22.5]"
3475,12/8/2018,3773533,"[41.0, 15.0]"
3476,12/8/2018,3773532,"[22.75, 13.5]"
3477,12/8/2018,3773529,"[24, 10.5]"
3478,12/8/2018,3773511,"[35.75, 19.5]"
3479,12/8/2018,3773479,"[31.25, 16.5]"
3480,12/8/2018,3773472,"[19.5, 21.0]"
3481,12/8/2018,3773472,"[45.5, 22.5]"
3482,12/8/2018,3773452,"[19.5, 6.0]"
3483,12/8/2018,3773452,"[15.25, 6.0]"
3484,12/8/2018,3773452,"[20.75, 9.0]"
3485,12/8/2018,3773365,"[32.5, 6.0]"
3486,12/8/2018,3773074,"[31.25, 16.5]"
3487,12/8/2018,3773434,"[24, 18.0]"
3488,12/8/2018,3773694,"[44.25, 19.5]"
3489,12/8/2018,3773684,"[34.5, 15.0]"
3490,12/8/2018,3773678,"[35.75, 19.5]"
3491,12/8/2018,3773678,"[19.5, 21.0]"
3492,12/8/2018,3773676,"[22.75, 13.5]"
3493,12/8/2018,3773676,"[44.25, 10.5]"
3494,12/8/2018,3773676,"[19.5, 21.0]"
3495,12/8/2018,3773633,"[47.5, 13.5]"
3496,12/8/2018,3773630,"[31.25, 16.5]"
3497,12/8/2018,3773631,"[26, 10.5]"
3498,12/8/2018,3773629,"[44.25, 10.5]"
3499,12/8/2018,3773629,"[19.5, 21.0]"
3500,12/8/2018,3773628,"[48.75, 9.0]"
3501,12/8/2018,3773625,"[26, 22.5]"
3502,12/8/2018,3773620,"[28.0, 15.0]"
3503,12/8/2018,3773620,"[26, 22.5]"
3504,12/8/2018,3773622,"[20.75, 9.0]"
3505,12/8/2018,3773617,"[22.75, 15.0]"
3506,12/8/2018,3773617,"[41.0, 21.0]"
3507,12/8/2018,3773616,"[26, 22.5]"
3508,12/8/2018,3773615,"[39.0, 18.0]"
3509,12/8/2018,3773612,"[45.5, 22.5]"
3510,12/8/2018,3773612,"[19.5, 21.0]"
3511,12/8/2018,3773611,"[22.75, 6.0]"
3512,12/8/2018,3773607,"[20.75, 21.0]"
3513,12/8/2018,3773601,"[24, 13.5]"
3514,12/8/2018,3773601,"[29.25, 6.0]"
3515,12/8/2018,3773595,"[32.5, 6.0]"
3516,12/8/2018,3773584,"[28.0, 9.0]"
3517,12/8/2018,3773582,"[26, 21.0]"
3518,12/8/2018,3773573,"[19.5, 21.0]"
3519,12/8/2018,3773571,"[22.75, 15.0]"
3520,12/8/2018,3773571,"[19.5, 21.0]"
3521,12/8/2018,3773572,"[26, 10.5]"
3522,12/8/2018,3773566,"[22.75, 10.5]"
3523,12/8/2018,3773564,"[47.5, 9.0]"
3524,12/8/2018,3773565,"[42.25, 18.0]"
3525,12/8/2018,3773565,"[20.75, 9.0]"
3526,12/8/2018,3773557,"[45.5, 10.5]"
3527,12/8/2018,3773557,"[19.5, 21.0]"
3528,12/8/2018,3773560,"[22.75, 15.0]"
3529,12/8/2018,3773485,"[19.5, 21.0]"
3530,12/8/2018,3773415,"[28.0, 15.0]"
3531,12/8/2018,3773415,"[35.75, 9.0]"
3532,12/8/2018,3773415,"[29.25, 10.5]"
3533,12/8/2018,3773415,"[22.75, 21.0]"
3534,12/8/2018,3773403,"[26, 22.5]"
3535,12/8/2018,3773401,"[26, 22.5]"
3536,12/8/2018,3773345,"[24, 21.0]"
3537,12/8/2018,3773345,"[44.25, 12.0]"
3538,12/8/2018,3773379,"[44.25, 22.5]"
3539,12/8/2018,3773379,"[19.5, 21.0]"
3540,12/8/2018,3773378,"[45.5, 10.5]"
3541,12/8/2018,3773378,"[44.25, 22.5]"
3542,12/8/2018,3773378,"[19.5, 21.0]"
3543,12/8/2018,3773693,"[52.0, 10.5]"
3544,12/8/2018,3773693,"[20.75, 9.0]"
3545,12/8/2018,3773686,"[22.75, 18.0]"
3546,12/8/2018,3773686,"[20.75, 9.0]"
3547,12/8/2018,3773674,"[19.5, 18.0]"
3548,12/8/2018,3773675,"[19.5, 21.0]"
3549,12/8/2018,3773668,"[19.5, 21.0]"
3550,12/8/2018,3773669,"[48.75, 21.0]"
3551,12/8/2018,3773667,"[34.5, 9.0]"
3552,12/8/2018,3773660,"[22.75, 18.0]"
3553,12/8/2018,3773661,"[39.0, 15.0]"
3554,12/8/2018,3773658,"[45.5, 15.0]"
3555,12/8/2018,3773657,"[26, 10.5]"
3556,12/8/2018,3773650,"[50.75, 9.0]"
3557,12/8/2018,3773650,"[20.75, 9.0]"
3558,12/8/2018,3773649,"[35.75, 21.0]"
3559,12/8/2018,3773641,"[41.0, 18.0]"
3560,12/8/2018,3773641,"[19.5, 21.0]"
3561,12/8/2018,3773640,"[32.5, 18.0]"
3562,12/8/2018,3773640,"[32.5, 18.0]"
3563,12/8/2018,3773640,"[15.25, 10.5]"
3564,12/8/2018,3773640,"[15.25, 6.0]"
3565,12/8/2018,3773610,"[22.75, 15.0]"
3566,12/8/2018,3773602,"[22.75, 10.5]"
3567,12/8/2018,3773602,"[42.25, 9.0]"
3568,12/8/2018,3773602,"[26, 6.0]"
3569,12/8/2018,3773599,"[19.5, 21.0]"
3570,12/8/2018,3773590,"[47.5, 10.5]"
3571,12/8/2018,3773588,"[32.5, 18.0]"
3572,12/8/2018,3773588,"[15.25, 10.5]"
3573,12/8/2018,3773588,"[34.5, 15.0]"
3574,12/8/2018,3773588,"[15.25, 6.0]"
3575,12/8/2018,3773580,"[39.0, 9.0]"
3576,12/8/2018,3773581,"[47.5, 9.0]"
3577,12/8/2018,3773581,"[22.75, 6.0]"
